หมายเลขทางหลวง,หมายเลขตอนควบคุม,ชื่อตอน,รถยนต์นั่งไม่เกิน 7 คน,รถยนต์นั่งเกิน  7 คน,รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก,รถบรรทุกขนาดกลาง,รถบรรทุกขนาดใหญ่,รถบรรทุกพ่วง,รถบรรทุกกึ่งพ่วง,รวม,รถจักรยานยนต์,จังหวัด
4203,100,อ่าวน้ำเมา - หาดนพรัตน์ธารา,4516744,120625,313290,0,15078,3434468,410461,18429,0,1675,8830770,7242538,กระบี่
4204,100,ไสไทย - สุสานหอย 75 ล้านปี,7368708,286627,397098,14929,14929,3338013,450841,56728,32843,14929,11975645,7207480,กระบี่
4206,100,ห้วยน้ำขาว - เกาะกลาง,12697874,10680455,3085465,158229,0,25544088,2215205,1196607,860370,385683,56823976,10977134,กระบี่
4207,100,สุคิริน - โต๊ะโม๊ะ,12930242,9739302,73993,0,0,14780062,0,73993,0,0,37597592,14807809,นราธิวาส
4208,100,ทางเข้าสถานีรถไฟบางกล่ำ,3294581,3071913,24993,54531,27266,318098,243117,356724,365812,370356,8127391,2060817,สงขลา
4211,100,แก้วแสน - นาบอน,1972203,216702,56912,10945,0,792384,262669,59100,107256,54723,3532894,1635112,นครศรีธรรมราช
4213,100,บางอิฐ - บางเทพ,2903593,2258271,156893,188130,187420,1195514,594207,2606845,2532302,702116,13325291,849780,สุราษฎร์ธานี
4214,100,เขาขาว - บางขัน,7083575,2780158,174800,0,24971,1198631,1073773,366248,124857,8324,12835337,7558033,นครศรีธรรมราช
4216,101,ทางเข้าพระตำหนักทักษิณราชนิเวศน์,5130405,2770297,78805,28289,14144,5829546,111135,147507,72743,48495,14231366,7856248,นราธิวาส
4216,102,ทางแยกเข้าชายทะเล,224270,121100,3445,1237,618,254832,4858,6448,3180,2120,622108,343427,นราธิวาส
4216,103,ทางแยกเข้าพระตำหนัก,123256,66555,1893,680,340,140052,2670,3544,1748,1165,341903,188743,นราธิวาส
4217,100,ดุซงญอ - ไอร์ตากอ,16462436,17646010,49660,0,8277,14972623,2168506,2201613,33107,8277,53550509,18870967,นราธิวาส
4219,100,ปลายหลิก - ทับใหม่,19775299,1002509,291051,8085,0,6629495,905492,533594,105102,8085,29258712,10510175,สุราษฎร์ธานี
4223,100,ห้วยพุน - พุมเรียง,4775864,1552156,0,0,0,2109340,517385,258693,13266,0,9226704,4636568,สุราษฎร์ธานี
4224,100,กระทูน - ห้วยทรายขาว,49385,38106,2409,767,383,69095,14673,4106,1369,438,180731,76048,นครศรีธรรมราช
4224,200,ห้วยทรายขาว - ห้วยปริก,5527772,4265332,269647,85797,42898,7733978,1642398,459626,153209,49027,20229684,8512278,นครศรีธรรมราช
4225,100,สวนปาล์ม -คลองชี,3701937,2034398,0,0,0,14140731,2618036,1484110,400209,50026,24429447,13390338,ตรัง
4227,100,สำนักขัน - เหนือคลอง,1687234,2273220,0,0,0,1414448,434438,176806,10103,0,5996249,5667895,นครศรีธรรมราช
4228,100,ถ้ำพรรณรา - ทานพอ,12474470,1641378,25747,0,0,1679998,688735,482758,907585,218850,18119521,9964128,นครศรีธรรมราช
4229,100,ช่องช้าง - นาสาร,19866103,18736063,0,0,0,19060008,301344,203407,0,0,58166925,15963698,สุราษฎร์ธานี
4230,100,ควนไม้แดง - มะนาวหวาน,5024173,4713628,127545,5545,33273,1502816,304999,210727,271727,55454,12249887,1979724,นครศรีธรรมราช
4232,100,ขนอม - ในเพลา,2609050,1971926,50022,26327,18429,1900842,186925,139535,0,0,6903056,2616949,นครศรีธรรมราช
4233,100,ตีนเขา - นาบอน,2351356,744918,28736,6631,5526,2466298,78471,29841,1105,2210,5715092,2416011,ภูเก็ต
4234,100,บนเนิน - ท่าเทียบเรือประมงปากพนัง,2786732,2358195,0,0,0,482103,178142,52321,0,0,5857493,2484016,นครศรีธรรมราช
4235,100,บ้านนา - ปากปรน - บกหัก,23154283,22027305,2265340,364276,147987,38362799,1901065,910690,318741,0,89452486,31669231,ตรัง
4236,100,ถนนแพรก - ลำนาว,7036838,4750898,110166,0,13771,15120251,2093149,1019033,41312,316727,30502145,14349090,นครศรีธรรมราช
4237,100,แม่ขรี - ตะโหมด,2654313,2733974,89221,28678,6373,1073834,726511,293153,41424,19119,7666600,4483335,พัทลุง
4238,100,ไม้หลา - ลานสกา,19539804,17967636,988220,202136,0,14755921,9575253,3174282,793571,97325,67094148,15556978,นครศรีธรรมราช
4240,100,ทุ่งมะพร้าว - สามแยกนิคม,8432522,11171336,345728,162060,102638,1544972,388944,313316,442964,356532,23261012,12262540,พังงา
4241,100,สุคิริน - ไอร์ตากอ,8540645,6625365,63650,0,0,10392276,0,0,0,0,25621936,9535897,นราธิวาส
4243,100,สะเดา - สะท้อน,10427006,6863716,657164,408902,0,16107826,43811,14604,14604,0,34537633,18356788,สงขลา
4244,100,เบตง - ซาโห่,1852365,1383311,0,0,0,437254,318003,0,0,0,3990933,3784231,ยะลา
4246,100,เขาวง - หน้าเขา,15955442,965987,155446,11103,0,6650877,588475,433029,66620,0,24826979,8149822,สุราษฎร์ธานี
4247,100,หนองไทร - ยวนสาว,23931444,14877108,372300,595680,44676,10498860,2397612,1489200,1072224,610572,55889676,11347704,สุราษฎร์ธานี
4248,100,ท่าเรือใต้ - เขาหัวควาย,4700569,807910,40062,0,0,6089374,807910,587571,166924,86800,13287120,6489991,สุราษฎร์ธานี
4251,100,ห้วยไผ่ - น้ำดำ,6137402,5317846,70460,40792,0,3656482,178003,181712,37084,14834,15634615,3990238,สุราษฎร์ธานี
4252,100,ทุ่งใหญ่ - ควนปริง,1681555,1048645,1008313,471580,27923,428145,667038,353685,43435,18615,5748934,4731313,นครศรีธรรมราช
4253,100,บ่อน้ำร้อน - บ่อกรัง,298337,187053,37884,18942,14207,1370930,56826,63929,18942,9471,2076521,549319,สุราษฎร์ธานี
4254,100,หนองไทร - ยางงาม,1343547,1057120,0,0,0,1122083,168312,115161,26576,4429,3837228,1288919,สุราษฎร์ธานี
4256,100,ต้นปาบ - วิภาวดี,22186176,4532470,35272,35272,0,6886885,1507884,1234525,476174,229269,37123927,11604534,สุราษฎร์ธานี
4258,100,ห้วยนาง - บ้านซา,4173593,946628,84315,0,0,4924763,954293,275940,0,0,11359532,7745483,ตรัง
4258,200,บ้านซา - ควนชัน,513555,333428,45990,0,7665,1943078,206955,72818,11498,3833,3138820,2897370,ตรัง
4259,101,ทุ่งตาเพชร - ห้วยสลิง,8464350,7446000,0,0,0,2211900,459900,251850,76650,0,18910650,5507850,สุราษฎร์ธานี
4259,102,ห้วยสลิง - น้ำดำ,10761456,9710179,56520,271297,0,10976233,666939,463466,226081,101736,33233907,9698875,สุราษฎร์ธานี
4260,100,ทุ่งโพธิ์ - คลองราง,7265493,2773284,0,89461,0,10064337,1316351,1111870,511204,261992,23393992,6338935,สุราษฎร์ธานี
4261,100,ป่าเตียว - ทุ่งค่าย,3240765,1778078,18284,0,36567,9283488,804478,767910,237687,150840,16318097,7619682,ตรัง
4262,100,บางน้ำจืด - ตะกุกเหนือ,46694350,10562291,66346,0,0,6528451,2468073,3091726,1300383,981922,71693542,18736125,สุราษฎร์ธานี
4263,100,หาดผก - บางอ้อ,203999,97565,76869,41391,14783,1019993,20696,8870,11826,20696,1516688,807125,สุราษฎร์ธานี
4264,100,บ้านช่อง - หาดเลา,9659659,3924918,447005,98123,0,24890522,806789,1003035,643250,490615,41963916,12592445,ตรัง
4265,100,หนองนิล - คลองสงค์,12247766,11836497,0,130402,0,7422888,892753,662041,431330,190588,33814265,10191425,สุราษฎร์ธานี
4266,100,สากอ - บ้านเกียร์,5964974,5580137,35446,0,0,8891761,0,20255,0,0,20492573,7605595,นราธิวาส
4267,100,ห้วยนาง - หนองบัว,8194070,1870294,0,0,0,18174564,2398673,637410,0,0,31275011,15121707,ตรัง
4268,100,ควนตอ - บ้านควน,3494524,1377880,99647,68722,109956,6453015,560086,237092,188986,140881,12730789,7088695,ตรัง
4269,101,ห้วยยอด - คลองมวน,5080450,766325,244798,35478,7096,7397163,216416,298015,63860,3548,14113149,9327166,ตรัง
4269,102,คลองมวน - คลองโกง,16616327,1351064,0,0,35093,16002207,1122962,0,0,0,35127653,15015229,ตรัง
4270,101,ห้วยยอด - ท่างิ้ว,2666325,531075,32850,0,0,5830875,235425,235425,21900,0,9553875,8705250,ตรัง
4270,102,ท่างิ้ว - ทุ่งชุมพล,9063103,472370,0,8006,8006,8118363,512402,0,0,0,18182250,11777231,ตรัง
4270,200,ทุ่งชุมพล - ลานข่อย,3511618,2634464,27036,6008,3004,3983238,1129485,423557,144190,51067,11913667,3580708,พัทลุง
4270,300,ลานข่อย -ไม้เสียบ,2160733,1621012,16635,3697,1848,2450925,694983,260619,88721,31422,7330595,2203245,นครศรีธรรมราช
4271,101,คอลอกาเว - ไอร์ซือเร๊ะ,16894676,13147919,479768,91384,68538,6362633,342691,205615,22846,45692,37661762,16997484,นราธิวาส
4271,102,ไอร์ซือเร๊ะ - ไอร์ตากอ,6025268,4674073,44904,0,0,7331559,0,0,0,0,18075804,6727400,นราธิวาส
4272,100,ยือนัง - คลองชิง,3856262,16364392,0,0,0,981722,974660,798091,98879,35314,23109320,13327409,ยะลา
4273,100,ตะบิงติงงี - สันกาหลง,2188285,8107015,0,0,0,2102948,469354,164579,0,0,13032181,6991539,ยะลา
4273,200,สันกาหลง - ศรีสาคร,5658987,4956956,201453,24419,36628,3589520,61046,42732,12209,12209,14596159,6293868,นราธิวาส
4276,100,ท่าประดู่ - สวนหมาก,0,0,0,0,0,3713821,0,0,0,0,3713821,4955045,ตรัง
4277,100,ท่านุ่น -ในหยง,688792,146420,14436,39183,2062,1495131,82490,105175,311400,356769,3241858,1882834,พังงา
4278,100,ทอนแจ้ - อ่าวตง,41131,113111,0,0,0,1429306,30848,30848,0,0,1645244,2287919,ตรัง
4280,100,ทางเข้าพระราชนิเวศน์มฤคทายวัน,1625493,877728,24968,8963,4481,1847006,35212,46735,23048,15365,4508999,2489136,เพชรบุรี
4281,100,ทางเข้าเมืองระนอง,109865,56721,2044,0,0,172207,39092,2044,3066,511,385550,165820,ระนอง
4282,100,ทางเข้าทุ่งมะพร้าว,1613760,694292,20641,30023,16888,3214385,69429,45035,39406,3753,5747612,4205158,พังงา
4283,100,ทางเข้ากะไหล,455167,18825,4706,672,2689,40340,24876,11430,13447,8740,580892,529124,พังงา
4284,100,ทางเข้ากระโสม,266873,11038,2759,394,1577,23652,14585,6701,7884,5125,340588,310235,พังงา
4285,100,ท่ามิหรำ - โคกกอก,787771,32581,8145,1164,4654,69817,43054,19782,23272,15127,1005367,915769,พัทลุง
4287,101,ท่าชะมวง - ควนลัง,47221747,45056394,2858692,0,0,12362775,5098711,2986693,1749349,1824016,119158377,34378967,สงขลา
4287,102,ควนลัง - หาดใหญ่,1423568,1358291,86179,0,0,372694,153708,90038,52737,54988,3592203,1036404,สงขลา
4289,100,สามแยกทางรถไฟ - วังสมบูรณ์,548559,18808,0,0,0,1868234,12538,81500,0,0,2529639,4589084,ตรัง
4291,100,ทางเข้าสหกรณ์สุราษฎร์ธานี,778256,385949,6358,24162,47051,465428,92195,74392,50866,41329,1965986,588143,สุราษฎร์ธานี
4292,100,ทางเข้านาสารด้านเหนือ,50523,11695,920,66,66,110836,8213,7030,3942,2365,195656,57225,สุราษฎร์ธานี
4293,100,ทางเข้าน้ำพุ,35086,8121,639,46,46,76969,5703,4882,2738,1643,135873,39739,สุราษฎร์ธานี
